topic number,doc id,relevance score,query,question,narrative
28,2igc5wzx,2,coronavirus hydroxychloroquine,what evidence is there for the value of hydroxychloroquine in treating Covid-19?,Basic science or clinical studies assessing the benefit and harms of treating Covid-19 with hydroxychloroquine.
28,2j7lzdnf,2,coronavirus hydroxychloroquine,what evidence is there for the value of hydroxychloroquine in treating Covid-19?,Basic science or clinical studies assessing the benefit and harms of treating Covid-19 with hydroxychloroquine.
28,2m08hkb7,2,coronavirus hydroxychloroquine,what evidence is there for the value of hydroxychloroquine in treating Covid-19?,Basic science or clinical studies assessing the benefit and harms of treating Covid-19 with hydroxychloroquine.
28,2r95u72p,2,coronavirus hydroxychloroquine,what evidence is there for the value of hydroxychloroquine in treating Covid-19?,Basic science or clinical studies assessing the benefit and harms of treating Covid-19 with hydroxychloroquine.
28,2s4yspi3,2,coronavirus hydroxychloroquine,what evidence is there for the value of hydroxychloroquine in treating Covid-19?,Basic science or clinical studies assessing the benefit and harms of treating Covid-19 with hydroxychloroquine.
28,2t3ot02y,2,coronavirus hydroxychloroquine,what evidence is there for the value of hydroxychloroquine in treating Covid-19?,Basic science or clinical studies assessing the benefit and harms of treating Covid-19 with hydroxychloroquine.
28,2vik7mwl,2,coronavirus hydroxychloroquine,what evidence is there for the value of hydroxychloroquine in treating Covid-19?,Basic science or clinical studies assessing the benefit and harms of treating Covid-19 with hydroxychloroquine.
28,31zftsm0,2,coronavirus hydroxychloroquine,what evidence is there for the value of hydroxychloroquine in treating Covid-19?,Basic science or clinical studies assessing the benefit and harms of treating Covid-19 with hydroxychloroquine.
28,369kax2m,2,coronavirus hydroxychloroquine,what evidence is there for the value of hydroxychloroquine in treating Covid-19?,Basic science or clinical studies assessing the benefit and harms of treating Covid-19 with hydroxychloroquine.
28,36flecmg,2,coronavirus hydroxychloroquine,what evidence is there for the value of hydroxychloroquine in treating Covid-19?,Basic science or clinical studies assessing the benefit and harms of treating Covid-19 with hydroxychloroquine.
28,3j2ke6i1,2,coronavirus hydroxychloroquine,what evidence is there for the value of hydroxychloroquine in treating Covid-19?,Basic science or clinical studies assessing the benefit and harms of treating Covid-19 with hydroxychloroquine.
28,3thlwner,2,coronavirus hydroxychloroquine,what evidence is there for the value of hydroxychloroquine in treating Covid-19?,Basic science or clinical studies assessing the benefit and harms of treating Covid-19 with hydroxychloroquine.
28,4ch5dmj8,2,coronavirus hydroxychloroquine,what evidence is there for the value of hydroxychloroquine in treating Covid-19?,Basic science or clinical studies assessing the benefit and harms of treating Covid-19 with hydroxychloroquine.
28,4ehhtkfn,2,coronavirus hydroxychloroquine,what evidence is there for the value of hydroxychloroquine in treating Covid-19?,Basic science or clinical studies assessing the benefit and harms of treating Covid-19 with hydroxychloroquine.
28,4qmeylme,2,coronavirus hydroxychloroquine,what evidence is there for the value of hydroxychloroquine in treating Covid-19?,Basic science or clinical studies assessing the benefit and harms of treating Covid-19 with hydroxychloroquine.
28,4stz2t7s,2,coronavirus hydroxychloroquine,what evidence is there for the value of hydroxychloroquine in treating Covid-19?,Basic science or clinical studies assessing the benefit and harms of treating Covid-19 with hydroxychloroquine.
28,4vurrb79,2,coronavirus hydroxychloroquine,what evidence is there for the value of hydroxychloroquine in treating Covid-19?,Basic science or clinical studies assessing the benefit and harms of treating Covid-19 with hydroxychloroquine.
28,5j40679w,2,coronavirus hydroxychloroquine,what evidence is there for the value of hydroxychloroquine in treating Covid-19?,Basic science or clinical studies assessing the benefit and harms of treating Covid-19 with hydroxychloroquine.
28,5jafu8tw,2,coronavirus hydroxychloroquine,what evidence is there for the value of hydroxychloroquine in treating Covid-19?,Basic science or clinical studies assessing the benefit and harms of treating Covid-19 with hydroxychloroquine.
28,66ocolzl,2,coronavirus hydroxychloroquine,what evidence is there for the value of hydroxychloroquine in treating Covid-19?,Basic science or clinical studies assessing the benefit and harms of treating Covid-19 with hydroxychloroquine.
28,6itoktmg,2,coronavirus hydroxychloroquine,what evidence is there for the value of hydroxychloroquine in treating Covid-19?,Basic science or clinical studies assessing the benefit and harms of treating Covid-19 with hydroxychloroquine.
28,6ngxo8ff,2,coronavirus hydroxychloroquine,what evidence is there for the value of hydroxychloroquine in treating Covid-19?,Basic science or clinical studies assessing the benefit and harms of treating Covid-19 with hydroxychloroquine.
28,6rsllu71,2,coronavirus hydroxychloroquine,what evidence is there for the value of hydroxychloroquine in treating Covid-19?,Basic science or clinical studies assessing the benefit and harms of treating Covid-19 with hydroxychloroquine.
28,6v6p2gh3,2,coronavirus hydroxychloroquine,what evidence is there for the value of hydroxychloroquine in treating Covid-19?,Basic science or clinical studies assessing the benefit and harms of treating Covid-19 with hydroxychloroquine.
28,7873jkzh,2,coronavirus hydroxychloroquine,what evidence is there for the value of hydroxychloroquine in treating Covid-19?,Basic science or clinical studies assessing the benefit and harms of treating Covid-19 with hydroxychloroquine.
28,7cz761jc,2,coronavirus hydroxychloroquine,what evidence is there for the value of hydroxychloroquine in treating Covid-19?,Basic science or clinical studies assessing the benefit and harms of treating Covid-19 with hydroxychloroquine.
28,7habtj4m,2,coronavirus hydroxychloroquine,what evidence is there for the value of hydroxychloroquine in treating Covid-19?,Basic science or clinical studies assessing the benefit and harms of treating Covid-19 with hydroxychloroquine.
28,7hx03yk0,2,coronavirus hydroxychloroquine,what evidence is there for the value of hydroxychloroquine in treating Covid-19?,Basic science or clinical studies assessing the benefit and harms of treating Covid-19 with hydroxychloroquine.
28,7jpnv8h8,2,coronavirus hydroxychloroquine,what evidence is there for the value of hydroxychloroquine in treating Covid-19?,Basic science or clinical studies assessing the benefit and harms of treating Covid-19 with hydroxychloroquine.
28,7lp07v5i,2,coronavirus hydroxychloroquine,what evidence is there for the value of hydroxychloroquine in treating Covid-19?,Basic science or clinical studies assessing the benefit and harms of treating Covid-19 with hydroxychloroquine.
28,7nda7xpb,2,coronavirus hydroxychloroquine,what evidence is there for the value of hydroxychloroquine in treating Covid-19?,Basic science or clinical studies assessing the benefit and harms of treating Covid-19 with hydroxychloroquine.
28,7qdjea6f,2,coronavirus hydroxychloroquine,what evidence is there for the value of hydroxychloroquine in treating Covid-19?,Basic science or clinical studies assessing the benefit and harms of treating Covid-19 with hydroxychloroquine.
28,80ddkz6p,2,coronavirus hydroxychloroquine,what evidence is there for the value of hydroxychloroquine in treating Covid-19?,Basic science or clinical studies assessing the benefit and harms of treating Covid-19 with hydroxychloroquine.
28,85g1tp38,2,coronavirus hydroxychloroquine,what evidence is there for the value of hydroxychloroquine in treating Covid-19?,Basic science or clinical studies assessing the benefit and harms of treating Covid-19 with hydroxychloroquine.
28,87b298uk,2,coronavirus hydroxychloroquine,what evidence is there for the value of hydroxychloroquine in treating Covid-19?,Basic science or clinical studies assessing the benefit and harms of treating Covid-19 with hydroxychloroquine.
28,8fuj072z,2,coronavirus hydroxychloroquine,what evidence is there for the value of hydroxychloroquine in treating Covid-19?,Basic science or clinical studies assessing the benefit and harms of treating Covid-19 with hydroxychloroquine.
28,8g37xsys,2,coronavirus hydroxychloroquine,what evidence is there for the value of hydroxychloroquine in treating Covid-19?,Basic science or clinical studies assessing the benefit and harms of treating Covid-19 with hydroxychloroquine.
28,8nv1a76u,2,coronavirus hydroxychloroquine,what evidence is there for the value of hydroxychloroquine in treating Covid-19?,Basic science or clinical studies assessing the benefit and harms of treating Covid-19 with hydroxychloroquine.
28,8qgrg8ug,2,coronavirus hydroxychloroquine,what evidence is there for the value of hydroxychloroquine in treating Covid-19?,Basic science or clinical studies assessing the benefit and harms of treating Covid-19 with hydroxychloroquine.
28,9b88lizj,2,coronavirus hydroxychloroquine,what evidence is there for the value of hydroxychloroquine in treating Covid-19?,Basic science or clinical studies assessing the benefit and harms of treating Covid-19 with hydroxychloroquine.
28,9hdft1tc,2,coronavirus hydroxychloroquine,what evidence is there for the value of hydroxychloroquine in treating Covid-19?,Basic science or clinical studies assessing the benefit and harms of treating Covid-19 with hydroxychloroquine.
